time,TP9,AF7,AF8,TP10
1691552266849.5,-40.52734375,-43.9453125,-23.4375,-28.3203125
1691552266896.375,-40.0390625,-34.1796875,-30.2734375,-38.0859375
1691552266943.25,-31.25,-49.31640625,-26.3671875,-31.25
1691552266990.125,-39.55078125,-47.8515625,-42.48046875,-57.6171875
1691552267037,-36.62109375,-34.66796875,-27.34375,-38.57421875
1691552267083.875,-44.43359375,-42.96875,-18.5546875,-33.69140625
1691552267130.75,-40.52734375,-28.80859375,-29.296875,-34.66796875
1691552267177.625,-23.92578125,-32.2265625,-30.2734375,-20.5078125
1691552267224.5,-34.66796875,-34.66796875,-37.109375,-36.62109375
1691552267271.375,-42.48046875,-15.625,-23.4375,-36.1328125
1691552267318.25,-30.76171875,-23.4375,-20.99609375,-30.76171875
1691552267365.125,-19.53125,-20.99609375,-9.27734375,-14.6484375
1691552267412,-29.78515625,-35.64453125,-19.04296875,-31.25
1691552267458.875,-77.1484375,-35.15625,-25.87890625,-72.75390625
1691552267505.75,-91.796875,-16.11328125,-36.1328125,-94.7265625
1691552267552.625,-44.921875,-39.55078125,-39.0625,-52.734375
1691552267599.5,-40.52734375,-38.0859375,-40.0390625,-40.52734375
1691552267646.375,-23.4375,-25.390625,-38.57421875,-31.73828125
1691552267693.25,-19.53125,-36.1328125,-22.94921875,-20.01953125
1691552267740.125,-35.64453125,-26.85546875,-23.92578125,-29.78515625
1691552267787,-44.921875,-47.8515625,-33.69140625,-52.24609375
1691552267833.875,-44.43359375,-34.66796875,-36.1328125,-54.19921875
1691552267880.75,-45.8984375,-47.36328125,-29.78515625,-35.15625
1691552267927.625,-35.15625,-44.43359375,-27.34375,-35.64453125
1691552267974.5,-41.9921875,-27.34375,-30.2734375,-46.38671875
1691552268021.375,-31.25,-19.53125,-19.53125,-28.3203125
1691552268068.25,-41.015625,-39.0625,-28.80859375,-46.38671875
1691552268115.125,-37.109375,-31.25,10.7421875,-49.8046875
1691552268162,-45.8984375,-35.15625,-19.53125,-43.9453125
1691552268208.875,-24.4140625,-19.53125,-17.08984375,-20.01953125
1691552268255.75,-29.296875,-17.08984375,-28.3203125,-41.015625
1691552268302.625,-32.2265625,-29.78515625,-26.3671875,-28.80859375
1691552268349.5,-34.66796875,-30.76171875,-30.76171875,-31.73828125
1691552268396.375,-30.76171875,-26.85546875,-31.73828125,-26.3671875
1691552268443.25,-41.9921875,-43.9453125,-35.15625,-57.6171875
1691552268490.125,-44.43359375,-24.90234375,-30.2734375,-33.69140625
1691552268537,-42.96875,-39.55078125,-25.87890625,-39.0625
1691552268583.875,-47.36328125,-30.76171875,-39.55078125,-27.34375
1691552268630.75,-32.2265625,-25.390625,-38.0859375,-39.55078125
1691552268677.625,-50.29296875,-40.52734375,-39.55078125,-37.109375
1691552268724.5,-40.52734375,-41.50390625,-30.2734375,-39.0625
1691552268771.375,-49.31640625,-36.1328125,-27.34375,-39.55078125
1691552268818.25,-25.390625,-34.1796875,-29.78515625,-36.1328125
1691552268865.125,-54.19921875,-39.0625,-27.83203125,-39.55078125
1691552268912,-24.4140625,-22.94921875,-76.171875,-27.83203125
1691552268958.875,-46.38671875,-27.83203125,-45.8984375,-22.4609375
1691552269005.75,-36.62109375,-36.62109375,-3.41796875,-27.34375
1691552269052.625,-31.73828125,-20.01953125,-9.27734375,-42.96875
1691552269099.5,-46.875,-39.55078125,-22.4609375,-25.390625
1691552269146.375,-17.08984375,-25.87890625,-20.99609375,-32.2265625
1691552269193.25,-24.4140625,-25.87890625,-22.94921875,-29.78515625
1691552269240.125,-41.50390625,-40.52734375,-24.4140625,-37.109375
1691552269287,-41.50390625,-35.15625,-38.57421875,-43.45703125
1691552269333.875,-17.08984375,-13.18359375,-26.85546875,-29.296875
1691552269380.75,-29.296875,-36.62109375,-27.34375,-47.8515625
1691552269427.625,-46.38671875,-38.57421875,-28.3203125,-32.71484375
1691552269474.5,-45.41015625,-37.109375,-22.94921875,-37.109375
1691552269521.375,-37.109375,-22.94921875,-17.578125,-34.1796875
1691552269568.25,-31.25,-24.4140625,-32.2265625,-27.83203125
1691552269615.125,-32.71484375,-32.2265625,-36.1328125,-25.390625
1691552269662,-28.3203125,-36.1328125,-30.2734375,-27.83203125
1691552269708.875,-25.87890625,-26.85546875,-32.2265625,-31.25
1691552269755.75,-42.48046875,-41.9921875,-35.64453125,-41.015625
1691552269802.625,-23.4375,-23.4375,-29.78515625,-28.3203125
1691552269849.5,-35.15625,-13.18359375,-32.2265625,-41.015625
1691552269896.375,-32.71484375,-35.15625,-18.5546875,-21.97265625
1691552269943.25,-6.8359375,-31.25,-27.83203125,-27.83203125
1691552269990.125,-45.41015625,-44.921875,-27.34375,-39.55078125
1691552270037,-5.37109375,-8.7890625,-25.390625,-22.4609375
1691552270083.875,-29.296875,-39.55078125,-20.01953125,-13.18359375
1691552270130.75,-7.8125,-31.73828125,-22.4609375,-8.7890625
1691552270177.625,-14.16015625,-31.73828125,-17.578125,-25.390625
1691552270224.5,-21.97265625,-21.484375,-17.08984375,-21.97265625
1691552270271.375,-36.1328125,-25.390625,-27.83203125,-38.0859375
1691552270318.25,-42.96875,-30.2734375,-15.625,-34.1796875
1691552270365.125,-48.828125,-39.0625,-30.2734375,-45.8984375
1691552270412,-34.1796875,-21.97265625,-27.34375,-21.97265625
1691552270458.875,-21.484375,-17.578125,-24.4140625,-29.296875
1691552270505.75,-44.921875,-37.109375,-39.55078125,-36.1328125
1691552270552.625,-25.87890625,-18.5546875,-41.015625,-43.45703125
1691552270599.5,-42.48046875,-33.69140625,-43.9453125,-39.55078125
1691552270646.375,-32.71484375,-30.76171875,-40.52734375,-44.921875
1691552270693.25,-34.1796875,-41.015625,-30.76171875,-50.78125
1691552270740.125,-20.99609375,-35.64453125,-33.203125,-32.71484375
1691552270787,-21.484375,-30.2734375,-36.62109375,-30.76171875
1691552270833.875,-52.734375,-35.15625,-42.48046875,-43.9453125
1691552270880.75,-40.52734375,-26.3671875,-39.55078125,-31.73828125
1691552270927.625,-38.0859375,-30.76171875,-36.1328125,-42.48046875
1691552270974.5,-23.4375,-23.4375,-30.2734375,-24.4140625
1691552271021.375,-32.2265625,-38.0859375,-39.0625,-36.1328125
1691552271068.25,-42.48046875,-29.78515625,-33.203125,-54.19921875
1691552271115.125,-104.98046875,-11.23046875,-27.83203125,-103.02734375
1691552271162,-163.57421875,-2.44140625,-10.25390625,-161.1328125
1691552271208.875,-58.59375,-42.96875,-43.45703125,-59.5703125
1691552271255.75,-20.01953125,-56.15234375,-60.546875,0.48828125
1691552271302.625,3.90625,-57.12890625,-52.734375,12.6953125
1691552271349.5,-11.71875,-41.50390625,-48.828125,-10.25390625
1691552271396.375,-24.4140625,-52.24609375,-37.109375,-12.6953125
1691552271443.25,-35.15625,-40.52734375,-43.9453125,-48.828125
1691552271490.125,-43.9453125,-41.015625,-36.62109375,-16.11328125
1691552271537,-28.80859375,-43.9453125,-39.55078125,-38.57421875
1691552271583.875,-28.80859375,-25.87890625,-34.66796875,-36.62109375
1691552271630.75,-29.296875,-31.25,-40.52734375,-36.62109375
1691552271677.625,-37.59765625,-40.0390625,-36.62109375,-34.1796875
1691552271724.5,-27.34375,-42.48046875,-39.55078125,-27.34375
1691552271771.375,-28.80859375,-25.87890625,-25.390625,-24.4140625
1691552271818.25,-41.9921875,-22.4609375,-30.76171875,-33.69140625
1691552271865.125,-60.546875,-33.203125,-25.87890625,-58.59375
1691552271912,-31.25,-25.390625,-31.73828125,-37.109375
1691552271958.875,-9.765625,-30.2734375,-26.85546875,-33.69140625
1691552272005.75,-29.296875,-29.78515625,-41.9921875,-32.2265625
1691552272052.625,-45.41015625,-26.85546875,-22.94921875,-53.22265625
1691552272099.5,-38.0859375,-31.73828125,-17.578125,-35.64453125
1691552272146.375,-42.48046875,-37.59765625,-22.4609375,-33.69140625
1691552272193.25,-55.17578125,-42.96875,-18.06640625,-47.36328125
1691552272240.125,-21.97265625,-28.3203125,-21.484375,-21.97265625
1691552272287,-19.53125,-17.578125,-22.94921875,-18.5546875
1691552272333.875,-39.55078125,-35.15625,-31.25,-29.296875
1691552272380.75,-32.71484375,-32.2265625,-35.64453125,-38.0859375
1691552272427.625,-35.15625,-29.296875,-23.92578125,-33.69140625
1691552272474.5,-38.0859375,-39.55078125,-26.3671875,-30.76171875
1691552272521.375,-26.85546875,-29.78515625,-30.76171875,-36.1328125
1691552272568.25,-41.9921875,-30.76171875,-30.2734375,-38.57421875
1691552272615.125,-25.390625,-20.99609375,-32.71484375,-39.55078125
1691552272662,-25.87890625,-29.78515625,-31.25,-34.1796875
1691552272708.875,-25.390625,-29.296875,-28.3203125,-38.0859375
1691552272755.75,-47.36328125,-41.015625,-23.92578125,-36.62109375
1691552272802.625,-35.15625,-29.296875,-21.97265625,-22.94921875
1691552272849.5,-34.66796875,-20.01953125,-26.85546875,-24.4140625
1691552272896.375,-29.78515625,-37.109375,-23.4375,-26.85546875
1691552272943.25,-23.4375,-34.66796875,-20.5078125,-21.484375
1691552272990.125,-21.97265625,-39.0625,-36.1328125,-37.59765625
1691552273037,-27.83203125,-27.34375,-81.54296875,-25.87890625
1691552273083.875,-32.2265625,-25.390625,-56.640625,-44.921875
1691552273130.75,-36.1328125,-20.5078125,-48.828125,-39.0625
1691552273177.625,-50.29296875,-47.36328125,-45.41015625,-45.8984375
1691552273224.5,-22.94921875,-23.4375,-32.2265625,-33.69140625
1691552273271.375,-40.0390625,-43.9453125,-42.96875,-36.62109375
1691552273318.25,-35.64453125,-27.83203125,-34.66796875,-43.9453125
1691552273365.125,-38.0859375,-43.45703125,-33.69140625,-43.9453125
1691552273412,-46.875,-38.0859375,-24.90234375,-28.80859375
1691552273458.875,-39.0625,-38.0859375,-32.71484375,-32.2265625
1691552273505.75,-28.80859375,-36.62109375,-34.66796875,-31.25
1691552273552.625,-33.203125,-25.87890625,-32.2265625,-21.484375
1691552273599.5,-34.1796875,-35.15625,-35.15625,-22.4609375
1691552273646.375,-31.25,-42.48046875,-28.3203125,-31.25
1691552273693.25,-35.64453125,-37.109375,-34.66796875,-41.015625
1691552273740.125,-45.41015625,-31.73828125,-30.2734375,-41.015625
1691552273787,-27.83203125,-22.4609375,-35.15625,-41.015625
1691552273833.875,-39.55078125,-39.55078125,-32.2265625,-42.96875
1691552273880.75,-30.76171875,-39.55078125,-32.71484375,-34.1796875
1691552273927.625,-38.0859375,-33.203125,-36.62109375,-36.1328125
1691552273974.5,-33.203125,-36.1328125,-37.109375,-35.15625
1691552274021.375,-30.2734375,-38.0859375,-32.2265625,-30.2734375
1691552274068.25,-37.109375,-32.2265625,-38.57421875,-48.33984375
1691552274115.125,-33.69140625,-38.0859375,-29.78515625,-46.38671875
1691552274162,-28.3203125,-36.1328125,-24.4140625,-25.390625
1691552274208.875,-44.43359375,-29.296875,-30.76171875,-16.6015625
1691552274255.75,-19.53125,-18.06640625,-38.0859375,-24.90234375
1691552274302.625,-36.62109375,-29.78515625,-30.2734375,-26.85546875
1691552274349.5,-36.62109375,-32.2265625,-32.2265625,-30.76171875
1691552274396.375,-25.87890625,-20.99609375,-26.3671875,-27.34375
1691552274443.25,-39.0625,-41.9921875,-41.015625,-43.9453125
1691552274490.125,-38.57421875,-23.4375,-24.4140625,-38.57421875
1691552274537,-34.66796875,-35.64453125,-27.83203125,-35.15625
1691552274583.875,-35.64453125,-34.1796875,-36.1328125,-43.9453125
1691552274630.75,-39.0625,-42.48046875,-43.9453125,-48.828125
1691552274677.625,4.8828125,-25.390625,-45.41015625,-31.25
1691552274724.5,-20.5078125,-43.45703125,-35.64453125,-38.0859375
1691552274771.375,-18.5546875,-35.15625,-32.2265625,-24.90234375
1691552274818.25,-69.82421875,-5.859375,-18.06640625,-101.07421875
1691552274865.125,-129.39453125,20.01953125,-20.01953125,-123.53515625
1691552274912,-36.62109375,-42.48046875,-21.484375,-23.4375
1691552274958.875,12.6953125,-57.12890625,-36.1328125,6.8359375
1691552275005.75,-6.8359375,-47.36328125,-31.73828125,-11.23046875
1691552275052.625,-20.01953125,-45.8984375,-29.78515625,-19.04296875
1691552275099.5,-36.62109375,-33.69140625,-25.390625,-12.20703125
1691552275146.375,-12.20703125,-37.59765625,-24.90234375,-14.6484375
1691552275193.25,-33.203125,-39.0625,-19.04296875,-20.01953125
1691552275240.125,-28.3203125,-47.8515625,-30.2734375,-18.06640625
1691552275287,-61.5234375,-27.34375,-29.296875,-37.109375
1691552275333.875,-24.90234375,-30.2734375,-28.3203125,-30.76171875
1691552275380.75,-41.9921875,-22.4609375,-27.34375,-46.875
1691552275427.625,-41.015625,-26.85546875,-29.78515625,-34.66796875
1691552275474.5,-33.69140625,-32.71484375,-25.87890625,-33.69140625
1691552275521.375,-44.921875,-32.71484375,-27.83203125,-37.59765625
1691552275568.25,-51.7578125,-32.2265625,-25.87890625,-47.36328125
1691552275615.125,-35.64453125,-18.06640625,-16.11328125,-26.3671875
1691552275662,-32.2265625,-35.15625,-33.203125,-23.92578125
1691552275708.875,-44.921875,-48.33984375,-34.1796875,-36.1328125
1691552275755.75,-5.37109375,-0.48828125,-47.36328125,-13.18359375
1691552275802.625,-44.43359375,-34.66796875,-34.66796875,-38.0859375
1691552275849.5,-46.875,-30.76171875,-45.41015625,-42.96875
1691552275896.375,-28.3203125,-40.0390625,-35.64453125,-33.69140625
